Id,all_n,sleep_n,go_n,middl_n,depend_n,to_n,under_n,everi_n,veri_n,affect_n,cool_n,did_n,ten_n,lightest_n,second_n,even_n,what_n,compar_n,sun_n,abl_n,chose_n,let_n,becom_n,sinc_n,didnt_n,trial_n,amount_n,pick_n,chang_n,overheat_n,would_n,prove_n,two_n,live_n,more_n,glass_n,warm_n,hous_n,work_n,roof_n,can_n,my_n,deg_n,give_n,high_n,want_n,attract_n,alwai_n,end_n,winter_n,rather_n,get_n,1_n,how_n,lamp_n,instead_n,after_n,reflect_n,mai_n,data_n,averag_n,a_n,light_n,or_n,caus_n,so_n,allow_n,comfort_n,help_n,over_n,becaus_n,thermal_n,cold_n,still_n,24_n,hot_n,better_n,therefor_n,might_n,then_n,them_n,good_n,greater_n,thei_n,dai_n,not_n,wont_n,choic_n,weather_n,each_n,went_n,mean_n,colder_n,realli_n,out_n,shown_n,got_n,insid_n,reason_n,base_n,could_n,keep_n,place_n,outsid_n,think_n,dont_n,feel_n,differ_n,paint_n,least_n,their_n,2_n,too_n,white_n,off_n,than_n,11_n,18_n,were_n,grei_n,and_n,sai_n,ani_n,have_n,tabl_n,need_n,lid_n,that_n,also_n,which_n,shade_n,most_n,beth_n,29_n,heat_n,doe_n,show_n,alight_n,darkest_n,onli_n,ha_n,jar_n,should_n,black_n,8_n,summertim_n,do_n,lighter_n,increas_n,sunni_n,him_n,isnt_n,grai_n,where_n,we_n,see_n,result_n,best_n,said_n,3_n,between_n,experi_n,perfect_n,accord_n,wa_n,come_n,minut_n,c_n,howev_n,s_n,color_n,three_n,much_n,hottest_n,togo_n,case_n,fur_n,look_n,air_n,will_n,calcium_n,while_n,coolest_n,is_n,it_n,in_n,if_n,make_n,same_n,ina_n,jerri_n,higher_n,overh_n,absorb_n,wherea_n,effect_n,lower_n,kept_n,i_n,well_n,exampl_n,thi_n,choos_n,the_n,doghous_n,summer_n,just_n,less_n,42_n,warmest_n,rest_n,had_n,littl_n,4_n,take_n,around_n,dark_n,temperatur_n,know_n,like_n,cooler_n,54_n,53_n,52_n,t_n,night_n,nice_n,right_n,some_n,warmer_n,for_n,either_n,be_n,from_n,by_n,on_n,about_n,wouldnt_n,of_n,degre_n,into_n,down_n,doesnt_n,your_n,wai_n,there_n,sunlight_n,why_n,start_n,low_n,lot_n,lowest_n,enough_n,fora_n,but_n,hi_n,coldest_n,highest_n,with_n,he_n,made_n,temp_n,up_n,us_n,darker_n,hotter_n,dure_n,an_n,as_n,ar_n,at_n,energi_n,probabl_n,48_n,no_n,45_n,when_n,43_n,40_n,41_n,other_n,5_n,test_n,you_n,10_n,brandi_n,freez_n,stai_n,e_n,dog_n,time_n
26079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155728942444,0.0,0.0,0.0,0.0,0.0,0.0,0.318963326851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192161648737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231658440501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129001616396,0.0,0.35867000428,0.0,0.0,0.0,0.381160195227,0.148229969264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379981574532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137196143291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174225116457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189876756405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112688444658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124643062378,0.113181102985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201825667682,0.0,0.0,0.0,0.253959712528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308201758906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26080,0.305072610095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132421679878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212590466252,0.0,0.0,0.181920165219,0.0,0.0,0.0,0.0,0.110475796228,0.0,0.0,0.0,0.0,0.155059335755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179598462052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126045044872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173745278938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151781545704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161458741441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166059890064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259609729892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122067076139,0.0962417875085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136108065247,0.310121722528,0.0,0.0,0.0,0.0,0.201736846925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26081,0.0,0.0,0.0,0.0,0.0,0.115530140844,0.0,0.0,0.0,0.0976258307919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535290896465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0711131948188,0.0660521927425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446578596913,0.0,0.129689090438,0.0,0.0,0.0925858954307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15630629606,0.0,0.0,0.0,0.0725994579168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044342040601,0.0,0.0,0.0,0.0,0.0,0.0,0.0509514492844,0.0,0.0,0.124668246106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137694228957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137209659423,0.0,0.0,0.0,0.0471587653404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0884601016485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173407934011,0.0,0.182000597663,0.0,0.0738852183054,0.0,0.0,0.113843244427,0.0,0.0,0.0707872359872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503949730664,0.0,0.0,0.129898862092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26883695118,0.0,0.0,0.0475530698511,0.0389040168955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163388530561,0.0,0.0,0.0,0.069374029572,0.0,0.0,0.0,0.0,0.16539275063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117536012933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0953785341697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202675304287,0.0,0.0,0.0,0.0,0.111756850801,0.0,0.0,0.119547145476,0.0,0.0,0.0,0.0,0.0,0.0,0.193205859848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0614748683243,0.0
26082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38699068197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104704200863,0.0,0.0,0.0,0.222789864094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873518593743,0.0,0.0,0.0,0.0,0.0,0.304179544771,0.0,0.0,0.202135647961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867341095547,0.0,0.0,0.0,0.0,0.0,0.0,0.0996622736415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202924354666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0922436916311,0.0,0.0,0.0,0.260370265655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144521283462,0.0,0.0,0.0,0.0,0.0,0.0864271971537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165364725262,0.0,0.0,0.0,0.0,0.0985737926289,0.105796059156,0.16155905636,0.0,0.0,0.0,0.0,0.0,0.0,0.157775174562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0523099262908,0.0760972029658,0.0,0.0,0.234424235324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143504800275,0.0,0.140015521912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221994758811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125559877204,0.0,0.0,0.0,0.129841133598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108330420268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0780147771448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101053921063,0.0,0.0,0.0,0.118521244443,0.0889790797055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259689380168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122489147849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26084,0.0,0.0,0.0,0.0,0.0,0.121661937323,0.0,0.0,0.0,0.125407597794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19494892595,0.0,0.0,0.0,0.0,0.0687620734206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121333239654,0.0,0.289811343211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254147221099,0.0,0.0,0.0,0.24476896699,0.0,0.0,0.0,0.0,0.0913501566268,0.0,0.129396545767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805170379923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10374991786,0.0,0.0,0.0,0.0,0.0569606296606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123920952865,0.167780763912,0.153184671951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605789208479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123736621974,0.0,0.0,0.0,0.0,0.0,0.0,0.0949110257499,0.0,0.24374493792,0.128806426756,0.0,0.0,0.0738452552071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0956530655301,0.0,0.0,0.0,0.0862292516099,0.0647360689468,0.0,0.0,0.104156332202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583652938932,0.0650190861051,0.0,0.0,0.0,0.106384477819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0819461032608,0.0,0.0,0.0,0.212459216795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942434738185,0.0,0.0919519705837,0.0,0.145789947094,0.123942315272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203998407898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25731582072,0.0,0.0,0.0,0.0,0.0789690136176,0.0
26085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386902118938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212860228684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176327618589,0.0,0.0,0.0,0.0,0.0,0.0,0.202610154928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200397308496,0.0,0.0,0.322426878486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106344375688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.657689845916,0.0,0.0,0.0,0.291740583014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244456885335,0.0
26086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187504035655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295955161433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191422862951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116916580433,0.0,0.249855377575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124343433597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116502866052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150908223551,0.0,0.0,0.0,0.0,0.0,0.0,0.217779746682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917397596513,0.102578152897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168201409116,0.0,0.0,0.230168442739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145069146042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299246377319,0.267514043874,0.0,0.0,0.0,0.260512970129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26087,0.0,0.0,0.0,0.204575958402,0.0,0.0926885981378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0839265410534,0.0,0.0,0.0,0.105500866751,0.0,0.0,0.171897967876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152790751613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103561112331,0.0,0.0,0.115297813989,0.0,0.0,0.0,0.0,0.0538170715967,0.302921264594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135265688224,0.0,0.125327992734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168350240812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165362307615,0.0,0.0,0.0,0.125953098054,0.0695224618141,0.215603644001,0.0,0.0,0.0,0.0,0.0,0.0798851414872,0.0,0.0,0.0,0.0,0.0,0.0,0.0893553347152,0.0,0.0,0.0,0.0,0.176759654045,0.0,0.0846381056798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568309065476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938946297293,0.0,0.0,0.0,0.0,0.171465777935,0.0,0.0,0.0,0.108648069706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532473915317,0.0,0.131849618932,0.0,0.0,0.0,0.0,0.0,0.0,0.0897350159436,0.0,0.0,0.0,0.0808942528412,0.0466790560851,0.0848017293369,0.0,0.0,0.0,0.0,0.151072393364,0.0,0.0,0.143582901507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0594636363844,0.0609963590392,0.0,0.0,0.0,0.0,0.0,0.0,0.126679484893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199314377441,0.0,0.0884126355891,0.0,0.0663035501205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114940425665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198402676043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151495825978,0.0,0.0,0.0,0.07408320535,0.0
26088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0873982576757,0.0,0.0,0.0,0.142937699297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18990004606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187961925917,0.116108257509,0.107845035278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0729139829263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115986479708,0.0,0.0,0.0,0.0,0.0,0.0,0.0831896810296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100175761658,0.0,0.0,0.0,0.217335191723,0.0,0.0,0.0,0.0,0.127213005573,0.0,0.0,0.0,0.0,0.157272237924,0.0,0.0,0.0,0.0,0.0,0.0,0.193263238624,0.0,0.0,0.201596416972,0.0,0.0,0.0721421527003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822811086588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.210987201883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937083744775,0.0,0.0,0.0,0.195677628551,0.135217243207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113268679751,0.0,0.0,0.0,0.0,0.0,0.138378945325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155844832476,0.0,0.0898312705987,0.0,0.0,0.25237840454,0.0,0.0,0.133146241208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.250158574011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165652911869,0.0,0.0,0.0,0.0,0.0,0.0,0.268805583514,0.0,0.180906167251,0.0,0.184889415778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
