Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
11029,0,0,0,21,2,10.500000
11030,0,0,0,20,1,20.000000
11031,0,0,0,31,2,15.500000
11032,0,0,0,12,2,6.000000
11033,0,0,0,17,1,17.000000
11034,0,0,0,10,1,10.000000
11035,1,1,1,37,4,9.250000
11036,1,1,1,29,3,9.666667
11037,0,0,0,1,1,1.000000
11038,1,1,0,47,5,9.400000
11039,0,0,0,5,1,5.000000
11040,0,0,0,10,3,3.333333
11041,1,1,1,37,5,7.400000
11042,0,0,0,18,1,18.000000
11043,0,0,0,22,2,11.000000
11044,1,0,0,23,1,23.000000
11045,0,0,0,33,2,16.500000
11046,1,2,2,70,5,14.000000
11047,0,0,0,27,1,27.000000
11048,0,0,0,9,1,9.000000
11049,0,0,0,5,1,5.000000
11050,0,0,0,4,1,4.000000
11051,0,1,1,19,1,19.000000
11052,0,1,1,64,5,12.800000
11053,0,0,0,10,1,10.000000
11054,1,1,1,30,2,15.000000
11055,1,1,1,67,5,13.400000
11056,0,0,0,50,2,25.000000
11057,1,1,1,29,6,4.833333
11058,0,0,0,4,1,4.000000
11059,1,1,1,15,1,15.000000
11060,1,1,1,37,3,12.333333
11061,0,0,0,27,5,5.400000
11062,0,0,0,4,1,4.000000
11063,0,0,0,40,4,10.000000
11064,0,0,0,9,1,9.000000
11065,0,0,0,2,1,2.000000
11066,0,0,0,7,4,1.750000
11067,0,0,0,29,5,5.800000
11068,0,0,0,56,5,11.200000
11069,0,0,0,18,2,9.000000
11070,0,0,0,43,4,10.750000
11071,0,0,0,13,3,4.333333
11072,0,0,0,27,3,9.000000
11073,0,0,0,13,1,13.000000
11074,0,0,0,4,1,4.000000
11075,1,0,0,26,5,5.200000
11076,0,0,0,27,2,13.500000
11077,0,0,0,26,1,26.000000
11078,1,0,0,21,3,7.000000
11079,0,0,0,6,1,6.000000
11080,0,0,0,10,2,5.000000
11081,0,0,0,3,1,3.000000
11082,0,0,0,51,5,10.200000
11083,2,2,2,52,5,10.400000
11084,0,0,0,27,3,9.000000
11085,0,0,0,28,5,5.600000
11086,0,0,0,5,2,2.500000
11087,0,0,0,5,1,5.000000
11088,0,0,0,41,5,8.200000
11089,0,0,0,43,4,10.750000
11090,0,0,1,32,3,10.666667
11091,0,0,0,31,2,15.500000
11092,0,0,0,2,1,2.000000
11093,0,0,0,37,3,12.333333
11094,0,0,0,4,1,4.000000
11095,0,0,0,28,6,4.666667
11096,2,1,1,42,5,8.400000
11097,0,0,0,16,4,4.000000
11098,1,1,1,22,5,4.400000
11099,0,0,0,24,4,6.000000
11100,1,1,1,24,5,4.800000
11101,0,0,0,13,2,6.500000
11102,0,0,0,33,2,16.500000
11103,2,2,2,50,5,10.000000
11104,0,0,0,10,2,5.000000
11105,1,1,1,64,4,16.000000
11106,1,1,1,34,6,5.666667
11107,0,0,0,3,1,3.000000
11108,1,1,1,17,1,17.000000
11109,0,0,0,28,4,7.000000
11110,0,0,0,28,3,9.333333
11111,0,0,0,8,1,8.000000
11112,0,0,0,16,2,8.000000
11113,0,0,0,2,1,2.000000
11114,0,0,0,5,1,5.000000
11115,0,0,0,37,3,12.333333
11116,0,0,0,15,1,15.000000
11117,0,0,0,17,2,8.500000
11118,1,1,1,20,2,10.000000
11119,0,0,0,30,3,10.000000
11120,0,0,0,4,1,4.000000
11121,0,0,0,34,5,6.800000
11122,1,1,1,26,3,8.666667
11123,0,0,0,16,2,8.000000
11124,1,1,1,51,5,10.200000
11125,0,0,0,32,2,16.000000
11126,1,1,1,34,2,17.000000
11127,0,0,0,40,5,8.000000
11128,0,0,0,33,5,6.600000
11129,0,0,0,20,3,6.666667
11130,0,0,0,1,1,1.000000
11131,1,1,0,24,2,12.000000
11132,0,1,1,26,5,5.200000
11133,0,0,0,35,1,35.000000
11134,0,1,1,19,1,19.000000
11135,1,1,1,36,5,7.200000
11136,0,0,0,11,2,5.500000
11137,0,0,0,5,2,2.500000
11138,0,0,0,55,5,11.000000
11139,0,0,0,10,1,10.000000
11140,0,0,0,26,1,26.000000
11141,0,0,0,17,2,8.500000
11142,1,1,1,43,4,10.750000
11143,0,0,0,13,5,2.600000
11144,1,0,0,35,4,8.750000
11145,0,0,0,7,1,7.000000
11146,0,0,0,12,2,6.000000
11147,0,0,0,24,3,8.000000
11148,2,2,2,39,6,6.500000
11149,0,0,0,29,6,4.833333
11150,0,0,0,19,2,9.500000
11151,0,0,0,4,1,4.000000
11152,0,0,0,41,9,4.555556
11153,0,0,0,25,5,5.000000
11154,0,0,0,23,4,5.750000
11155,0,0,0,2,1,2.000000
11156,0,0,0,33,4,8.250000
11157,2,2,2,32,5,6.400000
11158,0,0,0,17,1,17.000000
11159,1,1,1,96,5,19.200000
11160,0,0,0,35,2,17.500000
11161,0,0,0,17,1,17.000000
11162,0,0,0,12,1,12.000000
11163,0,0,0,7,1,7.000000
11164,1,1,1,25,2,12.500000
11165,0,0,0,5,2,2.500000
11166,1,0,1,41,5,8.200000
11167,0,0,0,34,6,5.666667
11168,1,0,0,24,1,24.000000
11169,0,0,0,59,3,19.666667
11170,0,0,0,13,1,13.000000
11171,1,1,1,40,5,8.000000
11172,0,0,0,5,1,5.000000
11173,0,0,0,29,1,29.000000
11174,0,0,0,21,3,7.000000
11175,1,1,1,19,3,6.333333
11176,0,0,0,21,2,10.500000
11177,0,0,0,27,4,6.750000
11178,0,0,0,18,4,4.500000
11179,1,1,1,15,2,7.500000
11180,1,1,0,5,1,5.000000
11181,0,0,0,4,1,4.000000
11182,0,0,0,30,1,30.000000
11183,0,0,0,4,1,4.000000
11184,0,0,0,6,1,6.000000
11185,1,1,1,82,5,16.400000
11186,0,0,0,24,1,24.000000
11187,1,1,1,53,6,8.833333
11188,0,0,0,33,4,8.250000
11189,0,0,0,10,2,5.000000
11190,0,0,0,7,2,3.500000
11191,1,1,1,32,6,5.333333
11192,0,0,0,37,2,18.500000
11193,0,0,0,19,2,9.500000
11194,1,1,1,16,2,8.000000
11195,0,0,0,11,4,2.750000
11196,0,0,0,4,1,4.000000
11197,0,0,0,32,2,16.000000
11198,0,0,0,4,1,4.000000
11199,0,0,0,14,3,4.666667
11200,0,0,0,4,1,4.000000
11201,0,0,0,35,5,7.000000
11202,0,0,0,20,2,10.000000
11203,0,0,0,3,1,3.000000
11204,0,0,1,22,2,11.000000
11205,0,0,0,60,3,20.000000
11206,0,0,0,42,4,10.500000
11207,1,1,1,35,3,11.666667
11208,2,2,2,57,6,9.500000
11209,0,0,0,6,2,3.000000
11210,0,0,0,22,5,4.400000
11211,1,0,0,91,8,11.375000
11212,1,1,1,37,2,18.500000
11213,0,0,0,73,6,12.166667
11214,0,0,1,57,6,9.500000
11215,0,0,0,62,5,12.400000
11216,0,0,0,31,5,6.200000
11217,1,1,1,46,5,9.200000
11218,0,0,0,37,5,7.400000
11219,0,0,0,33,5,6.600000
11220,0,0,0,4,1,4.000000
11221,0,0,0,11,2,5.500000
11222,0,0,0,35,3,11.666667
11223,0,0,0,1,1,1.000000
11224,0,0,0,14,2,7.000000
11225,0,0,0,19,2,9.500000
11226,1,1,1,45,6,7.500000
11227,0,0,0,18,2,9.000000
11228,0,1,0,35,5,7.000000
11229,0,0,0,27,3,9.000000
11230,0,0,0,5,1,5.000000
11231,0,0,0,32,1,32.000000
11232,0,0,0,7,1,7.000000
11233,0,0,0,42,3,14.000000
11234,0,0,0,40,2,20.000000
11235,0,0,0,28,1,28.000000
11236,0,0,0,17,1,17.000000
11237,1,0,0,42,4,10.500000
11238,0,0,0,31,5,6.200000
11239,0,0,0,37,6,6.166667
11240,0,0,0,20,2,10.000000
11241,0,0,0,3,1,3.000000
11242,0,0,0,42,5,8.400000
11243,1,1,1,43,5,8.600000
11244,1,0,0,20,1,20.000000
11245,2,1,1,78,6,13.000000
11246,0,0,0,10,1,10.000000
11247,0,0,0,14,2,7.000000
11248,0,0,0,23,1,23.000000
11249,0,0,0,27,3,9.000000
11250,0,0,0,30,4,7.500000
11251,0,0,0,39,4,9.750000
11252,0,0,0,51,2,25.500000
11253,0,0,0,40,2,20.000000
11254,1,1,1,88,5,17.600000
11255,0,0,0,9,1,9.000000
11256,0,0,0,34,2,17.000000
11257,0,0,0,4,1,4.000000
11258,0,0,0,67,5,13.400000
11259,0,0,0,48,3,16.000000
11260,1,1,1,23,2,11.500000
11261,0,0,0,59,5,11.800000
11262,0,0,0,30,5,6.000000
11263,0,0,0,1,1,1.000000
11264,0,0,0,23,2,11.500000
11265,1,1,1,40,3,13.333333
11266,0,0,0,18,2,9.000000
11267,0,0,0,4,1,4.000000
11268,1,1,1,45,4,11.250000
11269,0,0,0,4,2,2.000000
11270,0,0,0,4,1,4.000000
11271,0,0,0,23,2,11.500000
11272,0,0,0,4,1,4.000000
11273,0,0,0,10,2,5.000000
11274,0,0,0,3,1,3.000000
11275,0,0,0,6,1,6.000000
11276,0,0,0,33,5,6.600000
11277,0,0,0,17,5,3.400000
11278,1,1,1,23,3,7.666667
11279,0,0,0,75,6,12.500000
11280,0,1,1,31,4,7.750000
11281,0,0,0,48,5,9.600000
11282,1,0,0,75,7,10.714286
11283,1,0,0,45,1,45.000000
11284,1,1,1,27,2,13.500000
11285,0,0,0,13,1,13.000000
11286,0,0,0,8,1,8.000000
11287,0,0,0,23,1,23.000000
11288,1,1,2,49,3,16.333333
11289,0,0,0,10,1,10.000000
11290,0,0,0,34,1,34.000000
11291,0,0,0,6,1,6.000000
11292,0,0,0,3,1,3.000000
11293,0,0,0,18,1,18.000000
11294,0,0,0,35,7,5.000000
11295,0,0,0,42,5,8.400000
11296,1,1,1,50,5,10.000000
11297,0,0,0,13,5,2.600000
11298,0,0,1,38,5,7.600000
11299,0,0,0,9,2,4.500000
11300,1,1,0,25,2,12.500000
11301,0,0,0,32,5,6.400000
11302,0,0,0,10,1,10.000000
11303,0,0,0,4,1,4.000000
11304,2,3,3,46,7,6.571429
11305,0,0,0,14,2,7.000000
11306,0,0,0,35,2,17.500000
11307,0,0,0,20,3,6.666667
11308,0,0,0,8,1,8.000000
11309,0,0,0,14,2,7.000000
11310,1,1,1,36,4,9.000000
11311,0,0,0,4,1,4.000000
11312,0,0,0,2,1,2.000000
11313,3,2,2,53,3,17.666667
11314,0,0,0,4,1,4.000000
11315,1,1,1,50,5,10.000000
11316,0,0,0,26,3,8.666667
11317,0,0,0,24,4,6.000000
11318,0,0,0,5,1,5.000000
11319,0,0,0,5,1,5.000000
11320,2,3,3,67,5,13.400000
11321,0,1,1,64,4,16.000000
11322,0,0,1,43,2,21.500000
11323,0,0,0,17,1,17.000000
11324,0,0,0,28,2,14.000000
11325,0,0,0,22,2,11.000000
11326,0,0,0,9,1,9.000000
11327,0,0,0,19,2,9.500000
11328,1,1,1,29,1,29.000000
11329,0,0,0,2,2,1.000000
11330,0,0,0,4,1,4.000000
11331,0,0,0,11,1,11.000000
11332,0,0,0,10,1,10.000000
11333,1,1,1,62,6,10.333333
11334,0,0,0,4,1,4.000000
11335,0,0,0,6,2,3.000000
11336,0,0,0,4,1,4.000000
11337,0,0,0,60,5,12.000000
11338,1,1,1,72,6,12.000000
11339,0,0,0,26,2,13.000000
11340,0,0,0,4,1,4.000000
11341,0,0,0,40,4,10.000000
11342,0,0,0,8,1,8.000000
11343,0,0,0,33,1,33.000000
11344,0,0,0,45,5,9.000000
11345,0,0,0,3,1,3.000000
11346,0,0,0,22,2,11.000000
11347,0,0,0,7,1,7.000000
11348,0,0,0,28,3,9.333333
11349,1,0,0,27,2,13.500000
11350,0,1,1,35,3,11.666667
11351,0,0,0,6,2,3.000000
11352,0,0,0,4,1,4.000000
11353,0,0,0,24,2,12.000000
11354,0,0,0,47,5,9.400000
11355,1,1,1,10,1,10.000000
11356,0,0,0,5,1,5.000000
11357,1,0,0,14,1,14.000000
11358,1,0,0,61,5,12.200000
11359,1,0,0,47,6,7.833333
11360,0,0,0,48,2,24.000000
11361,0,0,0,8,1,8.000000
11362,0,0,0,44,5,8.800000
11363,0,0,0,4,1,4.000000
11364,0,0,0,40,4,10.000000
11365,0,1,1,52,6,8.666667
11366,0,0,0,23,1,23.000000
11367,1,1,1,25,3,8.333333
11368,1,2,2,82,7,11.714286
11369,0,0,0,15,3,5.000000
11370,0,0,0,1,1,1.000000
11371,0,0,0,8,5,1.600000
11372,0,0,0,22,2,11.000000
11373,1,1,1,39,3,13.000000
11374,0,0,0,27,6,4.500000
11375,1,1,2,76,5,15.200000
11376,1,1,1,73,5,14.600000
11377,2,3,2,105,10,10.500000
11378,0,0,0,4,1,4.000000
11379,0,0,0,10,1,10.000000
11380,0,0,0,15,2,7.500000
11381,0,0,0,14,2,7.000000
11382,0,0,0,1,1,1.000000
11383,1,1,1,34,5,6.800000
11384,0,0,0,6,1,6.000000
11385,0,0,0,5,2,2.500000
11386,1,1,1,62,5,12.400000
11387,1,0,0,49,5,9.800000
11388,0,0,0,4,1,4.000000
11389,0,0,0,4,1,4.000000
11390,0,0,0,11,3,3.666667
11391,0,0,0,14,2,7.000000
11392,0,0,0,1,1,1.000000
11393,0,0,0,14,2,7.000000
11394,0,0,0,22,4,5.500000
11395,0,0,0,2,1,2.000000
11396,0,0,0,28,2,14.000000
11397,0,0,0,13,3,4.333333
11398,1,1,1,17,2,8.500000
11399,0,0,0,25,6,4.166667
11400,1,0,1,73,5,14.600000
11401,0,0,0,17,5,3.400000
11402,0,0,0,33,6,5.500000
11403,0,0,0,12,2,6.000000
11404,0,0,0,34,5,6.800000
11405,0,0,0,20,3,6.666667
11406,1,1,1,30,3,10.000000
11407,1,1,1,40,2,20.000000
11408,0,0,0,29,2,14.500000
11409,0,0,0,39,5,7.800000
11410,1,2,2,57,2,28.500000
11411,0,0,0,10,1,10.000000
11412,0,0,0,46,5,9.200000
11413,1,0,0,19,1,19.000000
11414,0,0,0,58,5,11.600000
11415,0,0,0,23,2,11.500000
11416,0,1,1,32,2,16.000000
11417,0,0,0,46,6,7.666667
11418,0,0,0,25,5,5.000000
11419,0,0,0,51,5,10.200000
11420,0,0,0,16,3,5.333333
11421,0,0,0,6,4,1.500000
11422,0,0,0,34,4,8.500000
11423,0,0,0,43,5,8.600000
11424,0,0,0,10,1,10.000000
11425,1,1,1,84,3,28.000000
11426,0,0,0,4,1,4.000000
11427,0,0,0,22,5,4.400000
11428,0,0,0,7,1,7.000000
11429,0,0,0,7,1,7.000000
11430,0,0,0,24,4,6.000000
11431,0,0,0,4,1,4.000000
11432,0,0,0,43,6,7.166667
11433,1,1,1,20,1,20.000000
11434,1,1,1,35,5,7.000000
11435,1,0,0,27,3,9.000000
11436,1,1,1,15,1,15.000000
11437,0,0,0,29,6,4.833333
11438,0,0,0,35,5,7.000000
11439,0,0,0,14,5,2.800000
11440,0,0,0,15,3,5.000000
11441,0,1,1,41,5,8.200000
11442,0,0,0,5,2,2.500000
11443,0,0,0,31,4,7.750000
11444,0,0,0,5,2,2.500000
11445,0,0,0,22,2,11.000000
11446,0,0,0,6,1,6.000000
11447,0,1,1,50,5,10.000000
11448,0,0,0,5,1,5.000000
11449,0,0,0,2,1,2.000000
11450,0,1,0,32,5,6.400000
11451,1,0,0,13,2,6.500000
11452,0,0,0,23,1,23.000000
11453,0,0,0,60,4,15.000000
11454,0,0,0,52,7,7.428571
11455,2,1,1,45,5,9.000000
11456,0,0,0,1,1,1.000000
11457,1,1,1,37,4,9.250000
11458,0,0,0,45,4,11.250000
11459,0,0,0,4,1,4.000000
11460,0,0,0,12,1,12.000000
11461,0,0,0,55,6,9.166667
11462,0,0,0,40,2,20.000000
11463,0,0,0,1,1,1.000000
11464,0,1,1,32,1,32.000000
11465,0,0,0,6,1,6.000000
11466,0,2,2,82,5,16.400000
11467,1,1,1,37,4,9.250000
11468,1,1,0,34,5,6.800000
11469,0,0,0,30,1,30.000000
11470,0,0,0,5,2,2.500000
11471,0,0,0,4,1,4.000000
11472,0,0,0,9,1,9.000000
11473,0,0,0,12,1,12.000000
11474,0,0,0,22,5,4.400000
11475,0,0,0,24,2,12.000000
11476,1,1,1,52,5,10.400000
11477,0,0,0,5,1,5.000000
11478,0,0,0,37,5,7.400000
11479,0,0,0,27,3,9.000000
11480,1,1,1,52,5,10.400000
11481,0,0,0,30,5,6.000000
11482,0,0,0,8,2,4.000000
11483,0,0,0,83,5,16.600000
11484,0,0,0,36,5,7.200000
11485,0,0,0,38,3,12.666667
11486,0,1,1,69,4,17.250000
11487,0,0,0,67,7,9.571429
11488,1,0,0,28,2,14.000000
11489,0,0,0,43,4,10.750000
11490,0,0,0,5,2,2.500000
11491,1,1,1,24,3,8.000000
11492,0,0,0,3,1,3.000000
11493,0,0,0,10,1,10.000000
11494,0,0,0,32,1,32.000000
11495,0,0,0,42,4,10.500000
11496,0,0,0,7,2,3.500000
11497,0,0,0,24,3,8.000000
11498,0,0,0,4,2,2.000000
11499,0,0,0,23,4,5.750000
11500,0,0,0,4,1,4.000000
11501,0,0,0,6,2,3.000000
11502,0,0,0,4,1,4.000000
11503,0,0,0,64,1,64.000000
11504,1,1,1,29,5,5.800000
11505,1,1,1,46,5,9.200000
11506,0,0,0,6,1,6.000000
11507,0,0,0,24,3,8.000000
11508,0,0,0,9,1,9.000000
11509,0,0,0,28,1,28.000000
11510,0,0,0,6,2,3.000000
11511,0,1,1,11,1,11.000000
11512,1,1,1,44,6,7.333333
11513,1,1,1,26,3,8.666667
11514,0,0,0,22,2,11.000000
11515,1,1,1,40,1,40.000000
11516,0,0,0,22,6,3.666667
11517,0,0,0,3,1,3.000000
11518,0,0,0,19,1,19.000000
11519,0,0,0,38,2,19.000000
11520,0,0,0,8,5,1.600000
11521,0,0,0,1,1,1.000000
11522,0,0,0,41,4,10.250000
11523,0,0,0,31,3,10.333333
11524,1,1,1,42,2,21.000000
11525,1,1,1,62,6,10.333333
11526,1,1,1,43,5,8.600000
11527,0,0,0,7,1,7.000000
11528,0,0,0,9,1,9.000000
11529,1,2,2,53,5,10.600000
11530,0,0,0,12,1,12.000000
11531,0,0,0,21,1,21.000000
11532,1,0,0,31,4,7.750000
11533,0,0,0,12,1,12.000000
11534,0,0,0,23,1,23.000000
11535,0,0,0,66,5,13.200000
11536,0,1,0,42,5,8.400000
11537,0,0,0,18,1,18.000000
11538,0,0,0,29,1,29.000000
11539,0,0,0,14,1,14.000000
11540,0,0,0,9,1,9.000000
11541,0,0,0,6,1,6.000000
11542,1,1,1,18,2,9.000000
11543,1,1,1,49,5,9.800000
11544,0,0,0,47,5,9.400000
11545,0,1,1,49,5,9.800000
11546,0,0,0,37,5,7.400000
11547,0,0,0,4,1,4.000000
11548,1,0,1,36,4,9.000000
11549,0,1,1,48,3,16.000000
11550,0,0,0,2,1,2.000000
11551,0,0,0,12,1,12.000000
11552,0,0,0,5,1,5.000000
11553,1,1,1,31,5,6.200000
11554,1,1,1,46,5,9.200000
11555,2,0,1,73,7,10.428571
11556,0,0,0,25,4,6.250000
11557,0,0,0,23,5,4.600000
11558,0,1,1,102,5,20.400000
11559,0,0,0,18,1,18.000000
11560,1,1,1,30,2,15.000000
11561,0,0,0,21,3,7.000000
11562,0,0,0,35,2,17.500000
11563,0,0,0,4,1,4.000000
11564,2,2,1,44,2,22.000000
11565,2,2,2,35,6,5.833333
11566,0,1,1,55,5,11.000000
11567,0,1,1,27,3,9.000000
11568,1,1,0,40,1,40.000000
11569,1,0,0,37,5,7.400000
11570,0,0,0,14,1,14.000000
11571,1,1,1,32,5,6.400000
11572,1,0,0,18,1,18.000000
11573,2,3,3,31,5,6.200000
11574,0,0,0,8,2,4.000000
11575,0,0,0,19,3,6.333333
11576,0,0,0,4,1,4.000000
11577,0,0,1,23,1,23.000000
11578,0,0,0,29,2,14.500000
11579,0,0,0,17,1,17.000000
11580,1,1,1,41,6,6.833333
11581,0,0,0,13,5,2.600000
11582,0,0,0,39,6,6.500000
11583,0,0,0,4,1,4.000000
11584,0,0,0,26,2,13.000000
11585,0,0,0,5,1,5.000000
11586,0,0,0,28,3,9.333333
11587,1,1,1,32,3,10.666667
11588,0,0,0,31,2,15.500000
11589,0,0,0,32,5,6.400000
11590,0,0,0,8,2,4.000000
11591,0,0,0,32,1,32.000000
11592,1,1,1,79,5,15.800000
11593,0,0,0,47,5,9.400000
11594,1,1,1,29,4,7.250000
11595,0,0,0,25,2,12.500000
11596,0,0,0,39,5,7.800000
11597,0,0,0,37,5,7.400000
11598,0,0,0,54,2,27.000000
11599,1,1,1,38,5,7.600000
11600,0,0,0,3,1,3.000000
11601,0,0,0,12,3,4.000000
11602,0,0,0,4,1,4.000000
11603,1,0,0,34,4,8.500000
11604,0,0,0,16,1,16.000000
11605,0,0,0,4,3,1.333333
11606,0,0,0,36,2,18.000000
11607,1,1,1,20,3,6.666667
11608,0,0,0,9,2,4.500000
11609,0,0,0,12,1,12.000000
11610,1,1,2,73,6,12.166667
11611,1,1,1,52,5,10.400000
11612,0,0,0,32,3,10.666667
11613,0,0,0,39,5,7.800000
11614,0,0,0,39,6,6.500000
11615,0,0,0,41,6,6.833333
11616,1,1,1,55,5,11.000000
11617,1,0,0,29,1,29.000000
11618,0,0,0,31,5,6.200000
11619,0,0,0,44,4,11.000000
11620,0,0,0,3,1,3.000000
11621,1,1,1,45,5,9.000000
11622,0,0,0,4,1,4.000000
11623,0,0,0,67,5,13.400000
11624,1,0,0,11,1,11.000000
11625,0,0,0,55,4,13.750000
11626,0,0,0,1,1,1.000000
11627,0,0,0,49,4,12.250000
11628,0,0,0,4,1,4.000000
11629,0,0,0,17,1,17.000000
11630,1,0,0,43,2,21.500000
11631,0,0,0,33,5,6.600000
11632,0,0,0,9,1,9.000000
11633,0,0,0,7,2,3.500000
11634,1,1,1,50,4,12.500000
11635,2,3,3,81,6,13.500000
11636,1,1,1,26,5,5.200000
11637,0,0,0,6,2,3.000000
11638,1,1,1,27,5,5.400000
11639,1,2,1,69,6,11.500000
11640,1,1,1,40,2,20.000000
11641,0,0,0,4,1,4.000000
11642,0,0,0,3,1,3.000000
11643,0,0,0,23,1,23.000000
11644,0,0,0,19,2,9.500000
11645,0,0,0,35,4,8.750000
11646,0,0,0,7,1,7.000000
11647,0,0,0,23,2,11.500000
11648,0,0,0,19,2,9.500000
11649,0,0,0,19,2,9.500000
11650,0,0,0,23,6,3.833333
11651,0,0,0,30,5,6.000000
11652,0,0,0,5,3,1.666667
11653,0,0,0,56,5,11.200000
11654,0,0,0,15,2,7.500000
11655,0,1,0,20,5,4.000000
11656,0,0,0,125,10,12.500000
11657,0,0,0,31,5,6.200000
11658,0,0,1,35,5,7.000000
11659,1,2,2,102,8,12.750000
11660,0,0,0,9,5,1.800000
11661,0,0,0,20,1,20.000000
11662,0,0,0,4,2,2.000000
11663,0,0,0,17,1,17.000000
11664,0,0,0,34,4,8.500000
11665,0,0,0,2,2,1.000000
11666,1,1,1,33,4,8.250000
11667,0,1,1,35,2,17.500000
11668,0,0,0,18,2,9.000000
11669,0,0,0,55,7,7.857143
11670,0,1,1,33,1,33.000000
11671,1,1,1,35,2,17.500000
11672,0,0,0,3,1,3.000000
11673,1,1,1,33,5,6.600000
11674,0,0,0,29,3,9.666667
11675,1,1,1,95,6,15.833333
11676,0,0,0,3,1,3.000000
11677,0,0,0,23,3,7.666667
11678,0,0,0,15,1,15.000000
11679,0,0,0,6,1,6.000000
11680,0,0,0,1,1,1.000000
11681,0,0,0,10,2,5.000000
11682,1,3,3,102,5,20.400000
11683,0,0,0,10,2,5.000000
11684,0,0,0,56,4,14.000000
11685,0,0,0,17,2,8.500000
11686,0,0,0,3,1,3.000000
11687,1,1,1,23,3,7.666667
11688,0,0,0,23,2,11.500000
11689,0,0,0,33,3,11.000000
11690,0,0,0,4,2,2.000000
11691,1,1,1,61,4,15.250000
11692,0,0,0,38,6,6.333333
11693,1,1,1,26,2,13.000000
11694,0,0,0,19,2,9.500000
11695,0,0,0,18,2,9.000000
11696,0,0,0,30,3,10.000000
11697,0,0,0,29,2,14.500000
11698,0,0,0,4,1,4.000000
11699,1,1,1,60,6,10.000000
11700,0,0,0,38,1,38.000000
11701,0,0,0,23,5,4.600000
11702,0,1,1,59,5,11.800000
11703,1,1,1,40,5,8.000000
11704,0,0,0,26,4,6.500000
11705,0,0,0,18,1,18.000000
11706,0,0,0,4,1,4.000000
11707,0,0,0,14,1,14.000000
11708,0,0,0,31,1,31.000000
11709,0,0,0,5,1,5.000000
11710,0,0,0,19,5,3.800000
11711,0,0,0,79,6,13.166667
11712,0,0,0,9,1,9.000000
11713,0,0,0,9,1,9.000000
11714,0,0,0,21,2,10.500000
11715,0,0,0,16,3,5.333333
11716,0,0,0,4,1,4.000000
11717,0,0,0,17,3,5.666667
11718,0,0,0,15,3,5.000000
11719,0,0,0,4,1,4.000000
11720,1,2,3,62,5,12.400000
11721,3,3,3,81,5,16.200000
11722,1,1,1,34,2,17.000000
11723,3,3,3,99,7,14.142857
11724,0,1,2,43,6,7.166667
11725,0,0,0,25,3,8.333333
11726,0,0,0,6,2,3.000000
11727,0,0,0,17,2,8.500000
11728,0,0,0,18,1,18.000000
11729,0,0,0,5,1,5.000000
11730,0,0,0,26,5,5.200000
11731,2,2,2,85,5,17.000000
11732,0,0,0,44,4,11.000000
11733,3,3,3,83,5,16.600000
11734,0,0,0,33,6,5.500000
11735,1,1,1,34,4,8.500000
11736,0,0,0,46,6,7.666667
11737,0,0,0,10,1,10.000000
11738,0,0,0,10,4,2.500000
11739,0,1,2,64,5,12.800000
11740,0,0,0,64,4,16.000000
