Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
17137,0,0,0,30,3,10.000000
17138,1,2,2,43,3,14.333333
17139,0,0,0,21,2,10.500000
17140,0,1,1,20,2,10.000000
17141,0,0,0,19,2,9.500000
17142,2,2,2,36,4,9.000000
17143,0,0,0,31,2,15.500000
17144,0,0,0,70,2,35.000000
17145,0,0,0,25,3,8.333333
17146,0,0,0,25,3,8.333333
17147,0,2,2,70,4,17.500000
17148,0,2,2,47,4,11.750000
17149,0,2,2,51,5,10.200000
17150,0,0,0,24,4,6.000000
17151,2,2,2,18,1,18.000000
17152,2,2,2,120,8,15.000000
17153,0,1,1,35,3,11.666667
17154,0,0,0,16,2,8.000000
17155,0,2,2,44,3,14.666667
17156,1,1,1,52,4,13.000000
17157,1,1,1,24,2,12.000000
17158,0,0,0,12,3,4.000000
17159,0,0,0,24,4,6.000000
17160,1,1,1,80,6,13.333333
17161,2,2,2,15,3,5.000000
17162,0,2,2,30,2,15.000000
17163,1,1,1,58,4,14.500000
17164,0,0,0,49,5,9.800000
17165,2,0,0,54,5,10.800000
17166,2,2,2,36,3,12.000000
17167,1,1,1,53,4,13.250000
17168,0,0,0,24,2,12.000000
17169,0,0,0,48,4,12.000000
17170,2,1,1,48,3,16.000000
17171,1,1,1,51,4,12.750000
17172,0,0,0,68,6,11.333333
17173,0,0,0,68,4,17.000000
17174,0,0,0,5,2,2.500000
17175,0,0,0,41,3,13.666667
17176,1,1,1,67,4,16.750000
17177,0,0,0,115,6,19.166667
17178,0,0,0,8,2,4.000000
17179,1,1,0,50,4,12.500000
17180,0,2,2,40,5,8.000000
17181,0,0,0,50,5,10.000000
17182,2,2,2,52,3,17.333333
17183,0,1,1,44,3,14.666667
17184,0,0,0,68,5,13.600000
17185,0,0,0,28,3,9.333333
17186,2,2,2,48,3,16.000000
17187,0,2,2,42,3,14.000000
17188,0,0,0,27,1,27.000000
17189,0,0,0,1,1,1.000000
17190,2,2,2,78,6,13.000000
17191,0,0,0,51,4,12.750000
17192,0,0,1,8,2,4.000000
17193,0,0,0,46,4,11.500000
17194,0,0,0,42,4,10.500000
17195,1,2,2,60,4,15.000000
17196,0,0,0,32,4,8.000000
17197,0,0,0,63,4,15.750000
17198,1,0,0,45,3,15.000000
17199,0,0,1,33,4,8.250000
17200,2,2,2,104,7,14.857143
17201,0,0,0,25,1,25.000000
17202,2,1,1,41,3,13.666667
17203,1,1,0,40,3,13.333333
17204,0,0,0,66,3,22.000000
17205,0,0,0,7,3,2.333333
17206,0,0,0,24,3,8.000000
17207,0,0,0,2,1,2.000000
17208,1,1,1,32,4,8.000000
17209,2,2,2,73,5,14.600000
17210,1,1,1,42,4,10.500000
17211,2,2,2,56,5,11.200000
17212,0,0,0,47,5,9.400000
17213,0,1,1,38,4,9.500000
17214,0,0,0,36,2,18.000000
17215,1,0,0,23,3,7.666667
17216,0,0,0,77,4,19.250000
17217,1,1,1,46,4,11.500000
17218,1,1,1,40,2,20.000000
17219,1,1,1,69,4,17.250000
17220,2,2,2,24,2,12.000000
17221,1,1,1,163,9,18.111111
17222,0,0,0,56,4,14.000000
17223,1,1,0,56,4,14.000000
17224,0,0,0,47,4,11.750000
17225,1,0,0,30,3,10.000000
17226,2,2,2,23,4,5.750000
17227,0,0,0,71,3,23.666667
17228,1,0,0,23,2,11.500000
17229,0,0,0,66,4,16.500000
17230,0,0,0,22,3,7.333333
17231,0,0,0,16,3,5.333333
17232,0,0,0,46,2,23.000000
17233,2,1,2,44,4,11.000000
17234,1,1,2,26,3,8.666667
17235,1,0,0,35,3,11.666667
17236,2,2,2,48,4,12.000000
17237,0,0,0,47,4,11.750000
17238,0,0,0,27,2,13.500000
17239,2,2,2,68,4,17.000000
17240,0,0,0,24,2,12.000000
17241,0,0,0,21,2,10.500000
17242,0,0,0,46,4,11.500000
17243,0,0,0,1,1,1.000000
17244,2,2,2,27,2,13.500000
17245,0,2,2,49,4,12.250000
17246,1,1,1,20,3,6.666667
17247,0,0,0,68,7,9.714286
17248,0,0,0,64,7,9.142857
17249,1,0,0,87,6,14.500000
17250,0,0,0,16,2,8.000000
17251,2,2,2,22,2,11.000000
17252,1,2,2,41,3,13.666667
17253,0,0,0,40,2,20.000000
17254,0,0,0,97,4,24.250000
17255,2,2,2,178,10,17.800000
17256,0,0,0,58,6,9.666667
17257,0,0,0,45,3,15.000000
17258,1,0,0,22,2,11.000000
17259,0,0,0,14,2,7.000000
17260,0,0,0,13,1,13.000000
17261,1,2,2,86,5,17.200000
17262,1,2,2,54,4,13.500000
17263,1,2,2,46,3,15.333333
17264,0,0,0,23,3,7.666667
17265,0,0,0,20,2,10.000000
17266,0,0,0,47,4,11.750000
17267,1,1,1,43,3,14.333333
17268,0,0,0,22,2,11.000000
17269,1,1,1,36,3,12.000000
17270,0,0,0,13,3,4.333333
17271,0,0,0,42,3,14.000000
17272,1,1,1,34,2,17.000000
17273,1,0,0,46,3,15.333333
17274,2,2,2,50,5,10.000000
17275,0,0,0,74,4,18.500000
17276,0,0,0,101,6,16.833333
17277,0,0,0,35,3,11.666667
17278,0,0,0,24,4,6.000000
17279,0,0,0,44,3,14.666667
17280,1,1,1,22,3,7.333333
17281,0,0,0,25,3,8.333333
17282,0,2,2,20,3,6.666667
17283,2,1,2,50,3,16.666667
17284,0,0,0,55,4,13.750000
17285,0,0,0,26,3,8.666667
17286,0,0,0,55,4,13.750000
17287,0,0,0,5,1,5.000000
17288,0,0,0,22,3,7.333333
17289,0,0,0,94,5,18.800000
17290,0,0,0,39,4,9.750000
17291,1,0,0,60,5,12.000000
17292,0,1,1,81,5,16.200000
17293,0,0,0,21,2,10.500000
17294,1,0,0,91,4,22.750000
17295,2,2,2,95,5,19.000000
17296,2,0,0,64,4,16.000000
17297,1,2,2,48,6,8.000000
17298,1,1,1,44,4,11.000000
17299,0,0,0,12,1,12.000000
17300,2,2,1,54,3,18.000000
17301,1,1,1,46,4,11.500000
17302,0,2,2,46,4,11.500000
17303,0,0,0,95,5,19.000000
17304,2,2,2,48,5,9.600000
17305,1,0,1,47,3,15.666667
17306,1,1,1,44,4,11.000000
17307,0,0,0,40,2,20.000000
17308,1,1,1,37,3,12.333333
17309,1,0,0,66,5,13.200000
17310,0,0,0,25,2,12.500000
17311,1,1,1,29,3,9.666667
17312,0,2,2,21,2,10.500000
17313,0,0,0,73,5,14.600000
17314,0,0,0,67,5,13.400000
17315,2,2,2,105,8,13.125000
17316,0,0,0,48,3,16.000000
17317,0,0,0,13,2,6.500000
17318,0,0,0,87,5,17.400000
17319,0,0,0,25,4,6.250000
17320,0,0,0,80,6,13.333333
17321,0,0,0,81,5,16.200000
17322,0,1,1,42,4,10.500000
17323,1,1,1,88,4,22.000000
17324,2,2,2,25,3,8.333333
17325,1,1,1,27,3,9.000000
17326,0,0,0,27,2,13.500000
17327,2,1,1,38,4,9.500000
17328,1,1,1,128,9,14.222222
17329,1,1,1,55,4,13.750000
17330,0,0,0,41,3,13.666667
17331,0,0,0,72,4,18.000000
17332,0,0,0,90,4,22.500000
17333,0,0,0,11,1,11.000000
17334,2,2,2,15,2,7.500000
17335,1,2,2,41,3,13.666667
17336,0,0,0,77,2,38.500000
17337,2,2,2,34,3,11.333333
17338,0,2,2,63,4,15.750000
17339,0,0,0,31,2,15.500000
17340,0,0,0,18,2,9.000000
17341,0,0,0,35,3,11.666667
17342,2,2,2,23,2,11.500000
17343,0,0,0,49,3,16.333333
17344,2,2,2,94,5,18.800000
17345,0,0,0,24,2,12.000000
17346,0,0,0,28,3,9.333333
17347,0,0,0,38,4,9.500000
17348,0,0,0,42,2,21.000000
17349,0,0,0,63,4,15.750000
17350,2,1,1,27,3,9.000000
17351,0,0,0,25,3,8.333333
17352,0,0,0,28,3,9.333333
17353,1,1,1,44,4,11.000000
17354,0,2,2,87,5,17.400000
17355,2,1,1,47,4,11.750000
17356,0,1,1,45,4,11.250000
17357,0,0,0,21,3,7.000000
17358,0,0,0,23,2,11.500000
17359,0,0,0,80,6,13.333333
17360,0,0,0,28,3,9.333333
17361,0,2,2,65,6,10.833333
17362,0,0,0,69,4,17.250000
17363,0,0,0,62,5,12.400000
17364,0,0,0,40,3,13.333333
17365,0,1,1,61,7,8.714286
17366,0,2,2,50,2,25.000000
17367,0,0,0,63,4,15.750000
17368,1,0,0,51,3,17.000000
17369,1,0,0,32,2,16.000000
17370,1,0,0,51,4,12.750000
17371,0,0,0,30,3,10.000000
17372,0,0,0,58,4,14.500000
17373,0,0,0,62,4,15.500000
17374,0,0,0,12,2,6.000000
17375,0,0,0,12,1,12.000000
17376,0,0,0,3,1,3.000000
17377,1,1,1,71,4,17.750000
17378,1,1,1,8,2,4.000000
17379,1,1,1,26,3,8.666667
17380,0,0,0,37,3,12.333333
17381,2,2,2,55,4,13.750000
17382,0,0,0,54,3,18.000000
17383,0,2,2,50,3,16.666667
17384,1,2,2,40,4,10.000000
17385,2,2,2,113,8,14.125000
17386,2,2,2,66,4,16.500000
17387,1,0,0,29,3,9.666667
17388,0,0,0,51,4,12.750000
17389,1,1,1,83,6,13.833333
17390,0,1,1,59,3,19.666667
17391,1,1,1,48,4,12.000000
17392,0,0,0,4,1,4.000000
17393,1,2,2,83,8,10.375000
17394,1,1,0,60,4,15.000000
17395,2,2,2,50,3,16.666667
17396,0,0,0,35,3,11.666667
17397,0,2,2,18,3,6.000000
17398,1,1,1,22,2,11.000000
17399,0,0,0,27,2,13.500000
17400,0,0,0,27,3,9.000000
17401,1,0,0,29,3,9.666667
17402,1,1,1,34,3,11.333333
17403,1,1,1,58,3,19.333333
17404,0,0,0,28,4,7.000000
17405,0,0,0,75,4,18.750000
17406,1,1,1,7,2,3.500000
17407,2,2,2,40,3,13.333333
17408,1,2,2,44,3,14.666667
17409,0,0,0,38,2,19.000000
17410,1,2,2,142,7,20.285714
17411,0,0,0,2,1,2.000000
17412,2,0,0,42,3,14.000000
17413,1,2,2,74,6,12.333333
17414,0,0,0,32,3,10.666667
17415,1,1,1,34,2,17.000000
17416,0,0,0,37,3,12.333333
17417,0,2,2,61,4,15.250000
17418,2,1,1,64,3,21.333333
17419,0,0,0,112,6,18.666667
17420,2,2,2,50,4,12.500000
17421,0,0,0,51,4,12.750000
17422,2,2,2,19,4,4.750000
17423,0,2,2,71,5,14.200000
17424,2,0,0,48,2,24.000000
17425,2,2,2,33,4,8.250000
17426,0,1,1,83,5,16.600000
17427,0,0,0,9,1,9.000000
17428,0,0,0,19,1,19.000000
17429,1,0,0,40,4,10.000000
17430,0,0,0,33,2,16.500000
17431,1,1,1,76,4,19.000000
17432,0,0,0,72,4,18.000000
17433,0,0,0,43,4,10.750000
17434,1,1,1,32,3,10.666667
17435,1,0,0,26,2,13.000000
17436,0,0,0,36,3,12.000000
17437,0,0,0,28,2,14.000000
17438,0,0,0,69,5,13.800000
17439,1,0,0,6,1,6.000000
17440,1,1,0,76,5,15.200000
17441,0,1,0,32,2,16.000000
17442,0,0,0,80,3,26.666667
17443,2,2,2,85,4,21.250000
17444,0,0,0,25,2,12.500000
17445,0,0,0,25,5,5.000000
17446,1,0,0,97,5,19.400000
17447,2,1,1,36,4,9.000000
17448,0,0,0,21,2,10.500000
17449,1,1,1,65,4,16.250000
17450,1,2,1,35,3,11.666667
17451,1,1,1,93,5,18.600000
17452,1,1,1,28,3,9.333333
17453,2,2,2,65,5,13.000000
17454,1,2,2,102,6,17.000000
17455,0,0,0,64,7,9.142857
17456,1,1,1,15,2,7.500000
17457,2,2,2,55,4,13.750000
17458,2,1,1,33,3,11.000000
17459,1,1,1,32,3,10.666667
17460,0,0,0,46,2,23.000000
17461,0,0,0,26,2,13.000000
17462,1,1,1,66,6,11.000000
17463,0,2,2,48,3,16.000000
17464,2,2,2,25,2,12.500000
17465,0,0,0,10,2,5.000000
17466,1,1,1,40,4,10.000000
17467,0,0,0,42,3,14.000000
17468,0,0,0,33,3,11.000000
17469,1,1,1,48,4,12.000000
17470,1,1,1,23,3,7.666667
17471,1,1,1,25,3,8.333333
17472,0,0,0,34,4,8.500000
17473,2,2,2,18,2,9.000000
17474,0,1,1,29,2,14.500000
17475,1,1,1,60,4,15.000000
17476,1,0,0,37,4,9.250000
17477,1,1,1,22,3,7.333333
17478,0,0,0,22,3,7.333333
17479,0,0,0,47,4,11.750000
17480,0,0,0,53,4,13.250000
17481,2,1,1,57,4,14.250000
17482,1,1,1,50,4,12.500000
17483,0,2,2,41,4,10.250000
17484,1,1,0,2,2,1.000000
17485,0,0,0,27,3,9.000000
17486,0,0,0,26,1,26.000000
17487,0,0,0,13,1,13.000000
17488,0,0,0,23,4,5.750000
17489,0,0,0,22,2,11.000000
17490,0,0,0,12,2,6.000000
17491,0,0,0,22,2,11.000000
17492,0,0,0,27,3,9.000000
17493,0,0,0,10,2,5.000000
17494,0,1,1,15,3,5.000000
17495,2,2,2,49,4,12.250000
17496,1,1,1,43,3,14.333333
17497,1,0,0,34,3,11.333333
17498,0,0,0,21,2,10.500000
17499,1,1,1,38,3,12.666667
17500,0,0,0,29,3,9.666667
17501,0,0,0,27,2,13.500000
17502,0,0,0,53,4,13.250000
17503,1,1,1,38,3,12.666667
17504,0,0,0,34,3,11.333333
17505,0,0,0,63,4,15.750000
17506,1,2,2,52,4,13.000000
17507,0,0,0,53,6,8.833333
17508,1,0,0,36,4,9.000000
17509,0,0,0,122,6,20.333333
17510,1,1,1,32,3,10.666667
17511,2,0,0,32,4,8.000000
17512,1,1,2,34,4,8.500000
17513,2,2,2,125,8,15.625000
17514,0,0,0,40,4,10.000000
17515,1,2,2,41,3,13.666667
17516,1,1,1,51,4,12.750000
17517,1,1,1,22,3,7.333333
17518,2,2,2,32,3,10.666667
17519,1,0,0,34,2,17.000000
17520,0,0,0,57,3,19.000000
17521,0,0,0,9,2,4.500000
17522,1,0,0,26,4,6.500000
17523,0,0,0,43,3,14.333333
17524,0,0,0,37,2,18.500000
17525,2,2,2,54,3,18.000000
17526,1,0,0,4,1,4.000000
17527,0,0,0,35,3,11.666667
17528,1,1,1,44,3,14.666667
17529,1,2,2,57,4,14.250000
17530,0,0,0,33,2,16.500000
17531,0,1,1,11,2,5.500000
17532,0,0,0,36,4,9.000000
17533,0,1,0,37,1,37.000000
17534,0,0,0,39,5,7.800000
17535,0,0,0,14,2,7.000000
17536,2,1,1,21,2,10.500000
17537,2,2,2,15,2,7.500000
17538,1,1,1,1,1,1.000000
17539,2,2,2,72,5,14.400000
17540,2,0,0,23,2,11.500000
17541,0,0,0,7,1,7.000000
17542,0,1,1,79,4,19.750000
17543,2,2,2,69,5,13.800000
17544,2,2,2,53,4,13.250000
17545,0,0,0,32,3,10.666667
17546,0,0,0,39,3,13.000000
17547,0,0,0,49,4,12.250000
17548,0,0,0,32,3,10.666667
17549,0,0,0,2,1,2.000000
17550,0,0,0,30,3,10.000000
17551,0,0,0,42,3,14.000000
17552,2,2,2,23,3,7.666667
17553,1,1,1,17,2,8.500000
17554,0,0,0,25,2,12.500000
17555,2,2,2,32,3,10.666667
17556,0,0,0,30,2,15.000000
17557,0,1,1,38,3,12.666667
17558,0,0,0,18,3,6.000000
17559,0,0,0,54,4,13.500000
17560,2,2,2,90,4,22.500000
17561,1,2,1,37,4,9.250000
17562,0,0,0,39,2,19.500000
17563,2,1,1,20,2,10.000000
17564,1,1,1,25,3,8.333333
17565,0,0,0,49,4,12.250000
17566,0,0,0,17,2,8.500000
17567,2,1,1,36,2,18.000000
17568,2,1,1,93,5,18.600000
17569,0,0,0,110,8,13.750000
17570,0,0,0,60,4,15.000000
17571,2,1,1,46,3,15.333333
17572,1,0,0,28,2,14.000000
17573,0,0,0,33,4,8.250000
17574,0,0,0,24,2,12.000000
17575,2,2,2,65,4,16.250000
17576,1,1,1,84,7,12.000000
17577,2,2,2,27,2,13.500000
17578,0,0,0,49,4,12.250000
17579,1,0,0,47,4,11.750000
17580,1,1,1,50,4,12.500000
17581,0,0,0,55,7,7.857143
17582,1,1,1,36,3,12.000000
17583,0,0,0,41,4,10.250000
17584,0,0,0,38,4,9.500000
17585,1,1,1,47,4,11.750000
17586,0,1,1,23,3,7.666667
17587,0,1,1,25,3,8.333333
17588,0,0,0,11,2,5.500000
17589,0,0,0,31,4,7.750000
17590,1,1,1,91,5,18.200000
17591,1,1,1,20,2,10.000000
17592,1,1,1,46,8,5.750000
17593,0,0,0,42,5,8.400000
17594,0,0,0,87,7,12.428571
17595,0,0,0,6,2,3.000000
17596,0,0,0,22,4,5.500000
17597,1,1,1,57,4,14.250000
17598,0,2,2,79,5,15.800000
17599,0,2,2,59,4,14.750000
17600,0,0,0,77,5,15.400000
17601,0,0,0,57,3,19.000000
17602,1,2,2,100,5,20.000000
17603,0,0,0,10,2,5.000000
17604,0,0,0,28,1,28.000000
17605,2,0,0,66,6,11.000000
17606,1,1,1,16,2,8.000000
17607,0,0,0,50,5,10.000000
17608,0,0,0,34,3,11.333333
17609,1,0,0,38,2,19.000000
17610,0,0,0,43,3,14.333333
17611,0,1,1,44,3,14.666667
17612,0,0,0,13,2,6.500000
17613,0,1,1,4,1,4.000000
17614,0,2,2,90,8,11.250000
17615,1,0,0,18,2,9.000000
17616,0,0,0,33,1,33.000000
17617,1,1,1,34,3,11.333333
17618,0,2,2,56,3,18.666667
17619,1,2,2,118,11,10.727273
17620,2,2,2,63,5,12.600000
17621,2,0,0,82,6,13.666667
17622,0,0,0,52,2,26.000000
17623,0,0,0,86,6,14.333333
17624,1,1,1,43,4,10.750000
17625,0,0,0,17,2,8.500000
17626,0,1,1,31,3,10.333333
17627,0,0,0,17,2,8.500000
17628,0,0,0,25,3,8.333333
17629,0,0,0,71,4,17.750000
17630,1,0,0,30,3,10.000000
17631,1,1,1,73,4,18.250000
17632,0,0,0,78,5,15.600000
17633,0,0,0,22,2,11.000000
17634,2,2,2,94,7,13.428571
17635,2,2,2,24,3,8.000000
17636,1,0,0,38,3,12.666667
17637,0,0,0,50,3,16.666667
17638,1,0,0,36,3,12.000000
17639,0,0,0,26,3,8.666667
17640,0,2,2,68,4,17.000000
17641,1,1,1,54,5,10.800000
17642,0,1,1,95,6,15.833333
17643,2,2,2,31,4,7.750000
17644,0,1,1,80,4,20.000000
17645,2,2,2,56,5,11.200000
17646,2,2,2,36,3,12.000000
17647,2,0,0,42,3,14.000000
17648,1,2,2,81,5,16.200000
17649,0,0,0,4,1,4.000000
17650,0,2,2,23,3,7.666667
17651,0,2,2,46,4,11.500000
17652,0,0,1,26,2,13.000000
17653,0,0,0,27,5,5.400000
17654,0,0,0,45,5,9.000000
17655,0,2,2,48,4,12.000000
17656,1,0,0,20,2,10.000000
17657,1,1,1,10,2,5.000000
17658,0,0,0,7,1,7.000000
17659,1,1,1,48,5,9.600000
17660,2,2,2,42,4,10.500000
17661,2,0,0,103,6,17.166667
17662,0,0,0,21,2,10.500000
17663,2,2,2,23,2,11.500000
17664,0,0,0,36,5,7.200000
17665,0,2,2,86,5,17.200000
17666,2,2,2,17,2,8.500000
17667,2,1,1,73,5,14.600000
17668,0,0,0,11,2,5.500000
17669,0,0,0,13,2,6.500000
17670,0,0,0,19,3,6.333333
17671,0,1,1,27,3,9.000000
17672,2,1,2,36,3,12.000000
17673,2,2,2,35,5,7.000000
17674,0,0,0,17,2,8.500000
17675,0,0,0,58,3,19.333333
17676,2,2,2,102,7,14.571429
17677,2,2,0,34,4,8.500000
17678,2,1,1,67,4,16.750000
17679,2,1,2,35,3,11.666667
17680,0,0,0,14,2,7.000000
17681,0,0,0,7,2,3.500000
17682,2,2,2,60,7,8.571429
17683,0,0,0,33,2,16.500000
17684,0,0,0,33,2,16.500000
17685,0,2,2,26,2,13.000000
17686,0,0,0,21,1,21.000000
17687,0,1,1,25,2,12.500000
17688,1,1,1,65,5,13.000000
17689,0,0,0,26,3,8.666667
17690,1,0,0,37,2,18.500000
17691,0,0,0,57,4,14.250000
17692,0,0,0,13,2,6.500000
17693,0,0,0,39,3,13.000000
17694,2,2,2,67,3,22.333333
17695,0,0,0,18,2,9.000000
17696,1,1,1,67,4,16.750000
17697,1,1,1,26,2,13.000000
17698,0,0,0,16,3,5.333333
17699,0,0,0,6,1,6.000000
17700,0,1,1,17,2,8.500000
17701,1,1,1,44,3,14.666667
17702,2,2,2,79,4,19.750000
17703,1,0,0,37,4,9.250000
17704,0,0,0,6,2,3.000000
17705,2,2,2,70,5,14.000000
17706,0,0,0,27,1,27.000000
17707,1,2,2,17,2,8.500000
17708,2,1,0,38,3,12.666667
17709,0,0,0,13,3,4.333333
17710,2,2,2,55,4,13.750000
17711,0,0,0,38,3,12.666667
17712,0,0,0,11,2,5.500000
17713,0,0,0,10,1,10.000000
17714,0,0,0,25,2,12.500000
17715,0,0,0,71,6,11.833333
17716,0,0,0,47,3,15.666667
17717,0,0,0,32,3,10.666667
17718,1,1,1,34,4,8.500000
17719,0,0,0,7,1,7.000000
17720,0,0,0,5,1,5.000000
17721,0,0,0,58,6,9.666667
17722,2,0,0,75,5,15.000000
17723,0,0,0,43,3,14.333333
17724,0,0,0,35,2,17.500000
17725,1,2,2,46,3,15.333333
17726,0,0,0,31,3,10.333333
17727,1,1,1,180,8,22.500000
