Id,f,f2,f3,n_words,n_sentences,sentenc_ave_size
2905,2,3,3,95,7,13.571429
2906,1,0,0,70,4,17.500000
2907,1,1,1,39,3,13.000000
2908,2,2,2,15,3,5.000000
2909,2,2,2,64,4,16.000000
2910,0,1,1,33,4,8.250000
2911,3,2,3,93,6,15.500000
2912,3,3,3,83,6,13.833333
2913,2,1,0,80,4,20.000000
2914,3,3,3,59,5,11.800000
2915,0,0,0,35,2,17.500000
2916,1,2,2,65,3,21.666667
2917,1,1,1,28,3,9.333333
2918,3,3,3,60,5,12.000000
2919,1,1,1,65,5,13.000000
2920,0,0,0,14,2,7.000000
2921,1,1,1,95,7,13.571429
2922,3,3,3,59,5,11.800000
2923,1,2,3,42,2,21.000000
2924,3,3,2,50,3,16.666667
2925,2,2,2,41,6,6.833333
2926,3,2,2,38,7,5.428571
2927,1,2,2,61,6,10.166667
2928,2,3,3,65,4,16.250000
2929,1,1,1,58,5,11.600000
2930,2,2,2,57,4,14.250000
2931,1,1,1,66,5,13.200000
2932,1,1,1,63,6,10.500000
2933,1,1,1,40,6,6.666667
2934,1,2,1,56,4,14.000000
2935,2,2,2,66,4,16.500000
2936,2,2,2,58,6,9.666667
2937,2,2,1,73,4,18.250000
2938,2,1,1,56,3,18.666667
2939,2,2,2,88,5,17.600000
2940,3,2,2,71,5,14.200000
2941,2,1,1,41,4,10.250000
2942,1,1,1,86,5,17.200000
2943,3,3,2,47,5,9.400000
2944,2,1,1,62,3,20.666667
2945,2,2,2,46,4,11.500000
2946,3,3,3,40,5,8.000000
2947,3,3,3,52,3,17.333333
2948,3,3,3,58,4,14.500000
2949,3,3,3,73,6,12.166667
2950,3,3,3,109,6,18.166667
2951,1,2,2,74,4,18.500000
2952,1,2,2,37,4,9.250000
2953,2,2,2,65,5,13.000000
2954,3,3,3,59,4,14.750000
2955,1,1,1,39,4,9.750000
2956,1,1,1,11,2,5.500000
2957,2,2,1,85,4,21.250000
2958,2,1,1,76,5,15.200000
2959,1,2,2,61,6,10.166667
2960,3,3,2,73,4,18.250000
2961,1,1,1,35,7,5.000000
2962,3,3,3,105,5,21.000000
2963,2,3,3,48,3,16.000000
2964,1,1,1,35,3,11.666667
2965,1,2,2,66,4,16.500000
2966,3,3,3,57,4,14.250000
2967,3,3,3,100,5,20.000000
2968,0,0,0,45,6,7.500000
2969,3,3,3,86,7,12.285714
2970,1,1,1,51,3,17.000000
2971,1,1,1,29,3,9.666667
2972,1,0,1,47,4,11.750000
2973,1,1,1,15,3,5.000000
2974,3,3,3,63,3,21.000000
2975,1,2,2,49,4,12.250000
2976,2,2,2,69,4,17.250000
2977,1,2,2,66,3,22.000000
2978,2,2,2,76,4,19.000000
2979,2,2,2,81,4,20.250000
2980,3,3,3,48,3,16.000000
2981,3,3,3,53,5,10.600000
2982,2,2,2,76,5,15.200000
2983,2,2,2,50,4,12.500000
2984,2,3,3,79,4,19.750000
2985,2,2,2,47,3,15.666667
2986,2,3,3,56,3,18.666667
2987,2,2,2,59,4,14.750000
2988,1,1,1,33,3,11.000000
2989,3,3,3,52,4,13.000000
2990,1,2,2,31,2,15.500000
2991,3,3,3,45,4,11.250000
2992,3,2,3,54,4,13.500000
2993,0,0,1,78,5,15.600000
2994,0,1,0,56,8,7.000000
2995,1,1,0,35,3,11.666667
2996,2,2,1,75,3,25.000000
2997,3,3,3,51,4,12.750000
2998,0,2,1,46,3,15.333333
2999,3,2,2,87,6,14.500000
3000,1,0,0,41,3,13.666667
3001,2,3,3,87,4,21.750000
3002,0,3,3,7,1,7.000000
3003,2,1,1,35,3,11.666667
3004,1,1,1,50,3,16.666667
3005,1,1,1,53,5,10.600000
3006,1,1,1,45,6,7.500000
3007,3,3,3,97,4,24.250000
3008,2,3,3,102,5,20.400000
3009,2,2,2,69,6,11.500000
3010,2,1,1,49,2,24.500000
3011,2,0,0,33,4,8.250000
3012,3,1,2,71,4,17.750000
3013,3,3,3,79,4,19.750000
3014,1,2,2,36,3,12.000000
3015,0,0,0,37,3,12.333333
3016,1,1,1,44,5,8.800000
3017,3,3,3,71,4,17.750000
3018,3,2,2,69,4,17.250000
3019,0,0,0,27,3,9.000000
3020,0,1,1,74,4,18.500000
3021,2,0,1,56,5,11.200000
3022,3,3,3,58,4,14.500000
3023,3,2,2,74,5,14.800000
3024,2,0,0,83,6,13.833333
3025,1,1,1,62,4,15.500000
3026,3,3,3,121,6,20.166667
3027,3,3,3,68,5,13.600000
3028,2,1,1,56,4,14.000000
3029,2,1,2,28,2,14.000000
3030,2,2,2,71,5,14.200000
3031,1,1,1,85,5,17.000000
3032,2,2,2,79,6,13.166667
3033,2,2,2,49,3,16.333333
3034,3,3,3,92,8,11.500000
3035,1,1,1,55,5,11.000000
3036,3,3,3,71,5,14.200000
3037,3,3,3,48,4,12.000000
3038,3,3,3,67,4,16.750000
3039,2,2,2,59,4,14.750000
3040,3,3,3,87,5,17.400000
3041,0,0,0,15,2,7.500000
3042,1,0,0,37,3,12.333333
3043,3,2,2,96,7,13.714286
3044,2,2,2,56,4,14.000000
3045,1,1,1,59,4,14.750000
3046,0,2,2,102,6,17.000000
3047,2,0,0,62,3,20.666667
3048,3,3,3,59,4,14.750000
3049,1,1,1,54,4,13.500000
3050,1,1,1,69,4,17.250000
3051,2,2,1,65,5,13.000000
3052,2,2,2,67,6,11.166667
3053,2,2,2,63,4,15.750000
3054,3,3,3,68,7,9.714286
3055,3,3,3,81,5,16.200000
3056,2,1,1,103,8,12.875000
3057,1,1,1,51,5,10.200000
3058,2,2,1,32,5,6.400000
3059,3,3,3,96,5,19.200000
3060,1,1,1,41,3,13.666667
3061,2,2,2,76,7,10.857143
3062,4,3,3,47,6,7.833333
3063,3,2,2,40,3,13.333333
3064,2,2,2,67,4,16.750000
3065,1,0,0,22,1,22.000000
3066,3,3,2,71,6,11.833333
3067,3,1,1,77,4,19.250000
3068,1,1,2,49,3,16.333333
3069,3,3,3,48,3,16.000000
3070,0,2,2,1,1,1.000000
3071,3,2,2,30,3,10.000000
3072,1,1,2,86,3,28.666667
3073,1,2,2,74,6,12.333333
3074,1,2,2,78,4,19.500000
3075,2,2,2,62,3,20.666667
3076,3,3,3,62,7,8.857143
3077,4,3,3,117,8,14.625000
3078,2,2,3,64,4,16.000000
3079,1,1,1,76,5,15.200000
3080,2,2,2,48,3,16.000000
3081,3,3,3,71,4,17.750000
3082,3,2,2,62,4,15.500000
3083,2,2,2,52,3,17.333333
3084,2,1,2,81,7,11.571429
3085,2,2,2,83,5,16.600000
3086,1,1,1,39,3,13.000000
3087,4,3,3,95,6,15.833333
3088,1,0,0,40,4,10.000000
3089,3,3,3,102,6,17.000000
3090,3,3,3,75,7,10.714286
3091,1,0,0,37,3,12.333333
3092,2,2,2,67,5,13.400000
3093,3,3,3,52,4,13.000000
3094,2,2,2,51,4,12.750000
3095,2,0,0,69,4,17.250000
3096,0,0,0,22,2,11.000000
3097,2,2,2,58,6,9.666667
3098,4,2,2,49,3,16.333333
3099,2,2,2,29,4,7.250000
3100,2,2,1,59,3,19.666667
3101,2,3,3,103,5,20.600000
3102,2,2,1,47,6,7.833333
3103,0,0,0,4,2,2.000000
3104,1,2,2,75,4,18.750000
3105,1,1,1,58,3,19.333333
3106,3,3,3,82,5,16.400000
3107,2,2,2,68,4,17.000000
3108,2,1,1,66,3,22.000000
3109,0,0,0,83,6,13.833333
3110,4,1,2,108,7,15.428571
3111,2,1,1,74,3,24.666667
3112,2,1,1,40,3,13.333333
3113,2,2,1,117,9,13.000000
3114,2,2,2,45,3,15.000000
3115,3,3,3,61,4,15.250000
3116,3,3,3,85,4,21.250000
3117,2,2,2,105,6,17.500000
3118,0,1,1,21,2,10.500000
3119,4,3,3,78,4,19.500000
3120,2,2,2,72,6,12.000000
3121,1,2,2,46,2,23.000000
3122,3,3,3,100,4,25.000000
3123,1,2,2,35,4,8.750000
3124,3,3,3,42,4,10.500000
3125,2,1,3,86,4,21.500000
3126,3,3,3,57,5,11.400000
3127,1,2,2,74,5,14.800000
3128,1,2,2,96,8,12.000000
3129,2,1,1,88,8,11.000000
3130,2,2,2,84,9,9.333333
3131,1,1,1,36,3,12.000000
3132,2,3,3,102,4,25.500000
3133,1,1,1,72,7,10.285714
3134,3,3,3,77,6,12.833333
3135,0,0,0,51,3,17.000000
3136,1,1,1,72,4,18.000000
3137,1,2,2,39,3,13.000000
3138,2,1,1,48,3,16.000000
3139,1,0,1,80,4,20.000000
3140,2,2,2,52,3,17.333333
3141,2,3,3,70,3,23.333333
3142,2,3,3,54,5,10.800000
3143,0,0,0,98,6,16.333333
3144,1,1,1,49,5,9.800000
3145,1,1,1,49,7,7.000000
3146,3,2,3,75,7,10.714286
3147,2,2,2,72,3,24.000000
3148,0,3,3,5,1,5.000000
3149,2,2,2,36,4,9.000000
3150,3,3,2,50,3,16.666667
3151,1,2,1,53,3,17.666667
3152,1,1,1,58,3,19.333333
3153,3,2,2,84,5,16.800000
3154,1,1,1,73,5,14.600000
3155,4,3,3,75,6,12.500000
3156,1,1,1,63,5,12.600000
3157,3,0,1,70,4,17.500000
3158,2,3,2,45,4,11.250000
3159,0,1,2,36,3,12.000000
3160,3,3,3,40,4,10.000000
3161,0,0,0,31,3,10.333333
3162,2,3,3,38,6,6.333333
3163,2,2,2,22,2,11.000000
3164,3,3,3,55,4,13.750000
3165,3,3,3,95,5,19.000000
3166,0,1,1,52,4,13.000000
3167,2,2,2,96,9,10.666667
3168,2,2,2,61,5,12.200000
3169,3,3,2,129,8,16.125000
3170,1,1,1,49,5,9.800000
3171,3,3,3,58,4,14.500000
3172,0,0,0,47,5,9.400000
3173,1,0,1,71,5,14.200000
3174,1,1,2,30,3,10.000000
3175,0,0,0,64,6,10.666667
3176,4,3,3,71,3,23.666667
3177,4,3,3,91,8,11.375000
3178,3,2,2,89,5,17.800000
3179,2,2,2,65,7,9.285714
3180,3,2,2,93,5,18.600000
3181,2,2,2,54,4,13.500000
3182,0,2,2,88,9,9.777778
3183,2,1,1,35,3,11.666667
3184,2,1,1,57,5,11.400000
3185,3,3,3,62,5,12.400000
3186,0,0,0,19,2,9.500000
3187,3,3,3,84,6,14.000000
3188,1,1,1,56,4,14.000000
3189,1,1,1,108,6,18.000000
3190,3,3,3,99,8,12.375000
3191,3,3,3,59,3,19.666667
3192,1,1,1,100,6,16.666667
3193,1,2,1,46,6,7.666667
3194,0,0,0,33,5,6.600000
3195,3,2,3,75,4,18.750000
3196,0,3,3,1,1,1.000000
3197,2,3,3,67,5,13.400000
3198,1,0,0,42,3,14.000000
3199,0,1,1,86,8,10.750000
3200,3,1,1,39,3,13.000000
3201,1,2,2,63,3,21.000000
3202,3,3,3,104,6,17.333333
3203,3,3,3,39,3,13.000000
3204,0,0,0,54,3,18.000000
3205,3,3,3,54,6,9.000000
3206,3,2,1,61,3,20.333333
3207,2,2,3,67,4,16.750000
3208,2,2,2,88,4,22.000000
3209,1,1,1,43,6,7.166667
3210,0,0,0,70,5,14.000000
3211,2,2,2,86,4,21.500000
3212,3,3,3,42,3,14.000000
3213,3,3,3,146,11,13.272727
3214,0,0,0,30,3,10.000000
3215,2,2,2,49,4,12.250000
3216,2,1,1,55,4,13.750000
3217,2,1,1,37,1,37.000000
3218,2,2,2,40,3,13.333333
3219,2,1,1,67,4,16.750000
3220,1,0,0,55,4,13.750000
3221,2,2,2,76,5,15.200000
3222,1,2,2,66,5,13.200000
3223,3,2,2,46,4,11.500000
3224,2,1,1,39,4,9.750000
3225,2,2,2,111,7,15.857143
3226,3,3,3,67,4,16.750000
3227,1,2,2,59,5,11.800000
3228,1,1,1,110,7,15.714286
3229,1,1,1,97,4,24.250000
3230,1,2,2,107,6,17.833333
3231,2,2,2,53,3,17.666667
3232,3,2,2,63,4,15.750000
3233,1,0,0,67,3,22.333333
3234,2,2,2,75,5,15.000000
3235,1,1,1,49,4,12.250000
3236,2,2,2,73,5,14.600000
3237,2,1,1,66,5,13.200000
3238,0,1,0,85,5,17.000000
3239,2,2,3,103,10,10.300000
3240,1,0,1,81,3,27.000000
3241,1,1,1,91,6,15.166667
3242,2,2,3,84,5,16.800000
3243,3,3,3,82,4,20.500000
3244,4,3,3,81,5,16.200000
3245,1,1,1,53,3,17.666667
3246,2,2,2,53,4,13.250000
3247,2,3,2,60,4,15.000000
3248,0,1,1,48,3,16.000000
3249,2,1,1,82,6,13.666667
3250,1,0,0,53,4,13.250000
3251,3,2,2,56,7,8.000000
3252,1,3,3,40,3,13.333333
3253,3,3,3,49,4,12.250000
3254,1,1,1,47,3,15.666667
3255,2,1,1,41,3,13.666667
3256,1,0,0,36,3,12.000000
3257,2,1,1,69,6,11.500000
3258,2,2,2,38,4,9.500000
3259,0,0,0,59,4,14.750000
3260,0,0,0,2,1,2.000000
3261,1,1,1,70,4,17.500000
3262,3,3,3,86,5,17.200000
3263,2,2,2,71,3,23.666667
3264,2,1,1,35,4,8.750000
3265,3,3,3,33,3,11.000000
3266,3,3,3,31,3,10.333333
3267,3,3,3,54,6,9.000000
3268,0,0,0,47,4,11.750000
3269,2,2,2,69,4,17.250000
3270,2,2,2,95,8,11.875000
3271,0,0,0,53,3,17.666667
3272,2,2,2,67,4,16.750000
3273,1,3,2,61,4,15.250000
3274,0,1,1,41,3,13.666667
3275,2,2,2,27,4,6.750000
3276,4,3,3,56,4,14.000000
3277,1,2,1,54,5,10.800000
3278,0,2,2,88,4,22.000000
3279,2,2,2,38,3,12.666667
3280,3,3,3,96,5,19.200000
3281,0,0,0,76,5,15.200000
3282,3,3,3,95,8,11.875000
3283,0,2,2,58,4,14.500000
3284,0,0,0,65,8,8.125000
3285,0,0,1,18,2,9.000000
3286,0,1,1,41,4,10.250000
3287,1,1,1,44,4,11.000000
3288,2,2,2,55,4,13.750000
3289,2,2,2,92,6,15.333333
3290,2,2,2,58,2,29.000000
3291,1,1,1,33,3,11.000000
3292,2,3,3,48,4,12.000000
3293,4,3,3,77,4,19.250000
3294,1,1,1,61,4,15.250000
3295,3,3,3,71,4,17.750000
3296,3,2,2,95,5,19.000000
3297,3,2,2,81,4,20.250000
3298,2,2,2,64,4,16.000000
3299,1,1,1,37,5,7.400000
3300,3,3,3,57,4,14.250000
3301,2,2,2,57,3,19.000000
3302,1,1,1,85,6,14.166667
3303,2,2,2,37,4,9.250000
3304,3,3,3,56,3,18.666667
3305,4,3,3,38,4,9.500000
3306,1,2,2,67,6,11.166667
3307,2,2,1,75,7,10.714286
3308,2,1,1,66,4,16.500000
3309,2,3,3,49,5,9.800000
3310,2,2,2,63,7,9.000000
3311,1,2,2,55,2,27.500000
3312,1,0,1,72,4,18.000000
3313,1,2,2,82,4,20.500000
3314,2,3,3,85,4,21.250000
3315,0,1,1,59,4,14.750000
3316,2,2,2,106,6,17.666667
3317,2,2,2,69,7,9.857143
3318,4,3,3,64,4,16.000000
3319,1,1,1,62,4,15.500000
3320,2,1,1,95,6,15.833333
3321,2,2,2,84,5,16.800000
3322,2,1,2,62,6,10.333333
3323,2,2,2,68,4,17.000000
3324,3,2,2,68,4,17.000000
3325,4,3,3,73,3,24.333333
3326,2,2,2,65,3,21.666667
3327,1,1,1,85,5,17.000000
3328,2,2,2,35,4,8.750000
3329,1,2,2,89,4,22.250000
3330,2,1,1,70,5,14.000000
3331,0,0,0,45,4,11.250000
3332,0,0,0,59,3,19.666667
3333,1,0,0,50,3,16.666667
3334,3,3,3,99,3,33.000000
3335,2,2,2,59,6,9.833333
3336,1,2,2,41,4,10.250000
3337,3,3,3,51,6,8.500000
3338,3,3,3,106,5,21.200000
3339,3,3,3,49,4,12.250000
3340,2,2,2,48,3,16.000000
3341,2,2,2,37,4,9.250000
3342,1,3,3,53,4,13.250000
3343,2,2,2,32,3,10.666667
3344,3,3,3,65,5,13.000000
3345,3,3,3,89,5,17.800000
3346,2,2,2,136,8,17.000000
3347,3,3,3,39,3,13.000000
3348,2,1,1,39,3,13.000000
3349,2,2,2,53,3,17.666667
3350,3,3,3,60,7,8.571429
3351,2,3,3,80,3,26.666667
3352,3,3,3,42,3,14.000000
3353,0,1,1,83,6,13.833333
3354,1,1,1,25,2,12.500000
3355,1,1,1,70,4,17.500000
3356,2,3,3,75,3,25.000000
3357,2,2,2,67,5,13.400000
3358,3,3,3,58,5,11.600000
3359,2,2,2,37,3,12.333333
3360,2,2,2,20,3,6.666667
3361,3,3,3,83,4,20.750000
3362,3,3,3,74,5,14.800000
3363,2,2,2,61,3,20.333333
3364,3,2,2,63,7,9.000000
3365,2,2,1,78,4,19.500000
3366,0,0,0,27,2,13.500000
3367,2,2,2,57,3,19.000000
3368,1,1,0,90,5,18.000000
3369,3,3,3,87,6,14.500000
3370,0,0,0,69,4,17.250000
3371,1,2,3,57,4,14.250000
3372,1,1,0,44,3,14.666667
3373,1,1,2,70,4,17.500000
3374,1,1,1,38,3,12.666667
3375,0,0,0,48,3,16.000000
3376,1,1,1,36,5,7.200000
3377,3,3,3,42,3,14.000000
3378,2,2,2,107,5,21.400000
3379,0,0,0,33,3,11.000000
3380,2,2,2,98,7,14.000000
3381,1,1,1,63,3,21.000000
3382,3,2,2,48,3,16.000000
3383,2,1,2,36,3,12.000000
3384,1,0,0,50,4,12.500000
3385,3,3,3,45,4,11.250000
3386,0,1,1,61,6,10.166667
3387,3,3,3,79,4,19.750000
3388,2,2,2,47,5,9.400000
3389,0,0,0,27,2,13.500000
3390,0,0,0,52,4,13.000000
3391,2,2,2,77,4,19.250000
3392,1,1,1,34,3,11.333333
3393,0,2,2,4,1,4.000000
3394,1,1,1,52,3,17.333333
3395,2,3,3,56,4,14.000000
3396,2,2,2,42,3,14.000000
3397,2,2,2,40,3,13.333333
3398,3,3,2,94,5,18.800000
3399,2,2,2,44,4,11.000000
3400,2,2,2,103,8,12.875000
3401,0,0,0,40,4,10.000000
3402,3,3,3,74,5,14.800000
3403,0,1,1,2,1,2.000000
3404,1,1,1,66,4,16.500000
3405,1,2,2,77,4,19.250000
3406,1,1,1,113,4,28.250000
3407,3,3,3,62,5,12.400000
3408,1,0,0,15,2,7.500000
3409,2,1,1,43,4,10.750000
3410,2,1,1,59,5,11.800000
3411,3,1,2,67,5,13.400000
3412,2,2,2,34,4,8.500000
3413,4,3,3,44,3,14.666667
3414,2,3,1,97,5,19.400000
3415,2,3,3,74,4,18.500000
3416,2,2,2,47,2,23.500000
3417,2,2,2,153,9,17.000000
3418,1,3,3,59,3,19.666667
3419,1,1,0,43,4,10.750000
3420,0,0,0,29,4,7.250000
3421,2,2,2,86,4,21.500000
3422,3,2,2,88,5,17.600000
3423,3,3,3,90,6,15.000000
3424,1,1,1,80,3,26.666667
3425,3,3,3,64,3,21.333333
3426,0,0,0,55,6,9.166667
3427,0,0,0,38,4,9.500000
3428,2,3,3,63,4,15.750000
3429,1,2,2,69,4,17.250000
3430,3,3,3,54,3,18.000000
3431,2,1,1,83,6,13.833333
3432,0,1,1,77,5,15.400000
3433,3,3,3,113,4,28.250000
3434,4,3,3,59,4,14.750000
3435,2,3,2,60,5,12.000000
3436,0,0,0,52,3,17.333333
3437,1,0,2,105,5,21.000000
3438,2,1,1,35,3,11.666667
3439,2,2,2,50,3,16.666667
3440,3,3,3,25,4,6.250000
3441,1,2,1,46,5,9.200000
3442,2,3,3,56,4,14.000000
3443,3,2,2,77,6,12.833333
3444,3,2,2,65,3,21.666667
3445,2,2,2,100,6,16.666667
3446,0,0,0,68,5,13.600000
3447,3,3,3,71,6,11.833333
3448,1,1,2,67,6,11.166667
3449,1,1,1,73,7,10.428571
3450,2,2,2,65,5,13.000000
3451,2,2,2,103,7,14.714286
3452,0,1,2,85,4,21.250000
3453,3,2,2,32,5,6.400000
3454,0,1,0,64,6,10.666667
3455,2,2,2,66,6,11.000000
3456,2,3,3,36,3,12.000000
3457,1,1,1,39,4,9.750000
3458,1,1,1,47,4,11.750000
3459,1,0,0,43,3,14.333333
3460,3,3,3,97,5,19.400000
3461,3,3,3,78,5,15.600000
3462,1,1,1,98,5,19.600000
3463,3,3,3,45,4,11.250000
3464,3,3,3,57,4,14.250000
3465,2,2,2,112,8,14.000000
3466,2,1,1,70,4,17.500000
3467,0,1,1,41,2,20.500000
3468,1,1,2,81,5,16.200000
3469,2,1,2,81,6,13.500000
3470,2,2,2,130,8,16.250000
3471,2,2,2,44,3,14.666667
3472,1,2,3,78,6,13.000000
3473,2,1,1,58,4,14.500000
3474,3,3,3,78,5,15.600000
3475,1,1,1,54,4,13.500000
3476,2,0,0,35,3,11.666667
3477,2,2,2,80,6,13.333333
3478,3,2,2,96,6,16.000000
3479,3,3,3,51,3,17.000000
3480,1,0,2,12,2,6.000000
3481,0,0,0,34,3,11.333333
3482,3,3,3,59,4,14.750000
3483,3,3,3,104,5,20.800000
3484,1,1,1,53,5,10.600000
3485,1,1,1,50,3,16.666667
3486,1,2,2,76,4,19.000000
3487,0,1,1,18,2,9.000000
3488,0,2,2,22,1,22.000000
3489,0,3,3,1,1,1.000000
3490,2,2,2,30,3,10.000000
3491,3,3,2,59,3,19.666667
3492,1,2,2,103,6,17.166667
3493,1,1,1,80,3,26.666667
3494,1,1,1,69,3,23.000000
3495,0,0,0,47,4,11.750000
3496,3,3,3,108,10,10.800000
3497,3,3,3,70,5,14.000000
3498,2,2,2,66,4,16.500000
3499,2,3,3,75,4,18.750000
3500,2,2,2,32,3,10.666667
3501,3,2,2,59,5,11.800000
3502,1,1,1,103,8,12.875000
3503,2,3,3,80,6,13.333333
3504,1,1,1,33,3,11.000000
3505,3,3,3,88,4,22.000000
3506,2,2,2,66,4,16.500000
3507,0,0,0,45,5,9.000000
3508,2,2,2,48,4,12.000000
3509,2,3,2,60,5,12.000000
3510,1,2,2,58,4,14.500000
3511,2,2,2,71,5,14.200000
3512,1,1,3,64,5,12.800000
3513,0,0,0,66,4,16.500000
3514,3,1,1,96,6,16.000000
3515,2,2,2,60,4,15.000000
3516,2,2,2,85,6,14.166667
3517,3,3,3,61,3,20.333333
3518,2,2,1,94,7,13.428571
3519,1,1,1,62,4,15.500000
3520,1,1,1,35,5,7.000000
3521,2,1,2,48,5,9.600000
3522,0,0,0,45,3,15.000000
3523,3,2,3,57,4,14.250000
3524,2,1,1,88,4,22.000000
3525,3,2,2,68,3,22.666667
3526,2,2,2,70,4,17.500000
3527,3,3,3,111,7,15.857143
3528,4,3,3,63,7,9.000000
3529,1,2,2,68,3,22.666667
3530,1,2,1,57,3,19.000000
3531,3,3,3,74,5,14.800000
3532,2,2,2,84,5,16.800000
3533,2,2,2,87,5,17.400000
3534,1,0,0,52,4,13.000000
3535,0,1,1,45,5,9.000000
3536,2,3,3,51,4,12.750000
3537,1,1,1,8,2,4.000000
3538,0,0,0,40,3,13.333333
3539,2,2,2,81,4,20.250000
3540,2,2,2,73,4,18.250000
3541,2,2,2,81,5,16.200000
3542,1,1,1,31,3,10.333333
3543,3,3,3,77,4,19.250000
3544,3,3,3,77,4,19.250000
3545,2,2,2,70,3,23.333333
3546,0,0,0,26,4,6.500000
3547,2,2,2,51,4,12.750000
3548,4,3,3,68,4,17.000000
3549,1,1,1,44,6,7.333333
3550,2,2,1,42,4,10.500000
3551,2,1,2,53,4,13.250000
3552,2,2,3,72,5,14.400000
3553,2,1,1,67,5,13.400000
3554,1,1,1,94,7,13.428571
3555,2,2,2,55,4,13.750000
3556,2,2,2,28,3,9.333333
3557,3,1,1,73,4,18.250000
3558,0,0,0,49,4,12.250000
3559,1,1,1,63,3,21.000000
3560,0,0,0,16,3,5.333333
3561,3,1,1,60,3,20.000000
